,Name,Material,Color,Price,Size,URL,Image,Brand_name,Description
101,The Lennon | Off White Guardians Print,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['off white guardians print'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lennon-off-white-guardians-print,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLennon-OffWhiteGuardiansPrint-FrontUntucked.jpg?v=1621451266,Boyish Jeans,"['Going into the wild and embracing Mama Earth. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. This timeless staple includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste tee will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']"
102,The Jagger | White Wild,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['white wild print'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-jagger-white-wild,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faeebc746bb385faeebc746cab.088011595faeebc746cab.jpg?v=1620806336,Boyish Jeans,"['Going into the wild and embracing Mama Earth. The Jagger is a super soft jersey slim crew neck tee with short sleeves that looks great with any of our jeans. This timeless staple includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste tee will be your new favorite second skin.\nFront HPS: 22 1/2""Sweep: 33 1/2""']"
103,The Lennon | White,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['white'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lennon-white,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faee01a58e1075faee01a58f45.939232315faee01a58f45.jpg?v=1620806336,Boyish Jeans,"['Versatile vintage-inspired staple. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. This timeless piece includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste tee will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']"
104,The Mikey | Black Beauty,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['black beauty'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-mikey-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faedb0aa15b395faedb0aa16f1.625732955faedb0aa16f1.jpg?v=1610312689,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It comes in a solid black eco wash and hits at ankle length.\nThese upcycled jeans include OCS certified organic cotton and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 28""Leg Opening: 19""Button Fly']"
105,The Mikey | The Lady Vanishes,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['the lady vanishes'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-mikey-the-lady-vanishes,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faed8995546025faed89955599.057776065faed89955599.jpg?v=1620806292,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It comes in an indigo rinse wash and hits at ankle length. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.Front Rise: 11 1/4""Inseam: 28""Leg Opening: 19""Button Fly']"
106,The Zachary | Black Beauty,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['black beauty'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-zachary-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5fad7d2574d9825fad7d2574f23.323163965fad7d2574f23.jpg?v=1620806289,Boyish Jeans,"['A little give and take. The Zachary is a high rise comfort stretch skinny jean in a perfect solid black wash. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Zipper\xa0Fly']"
107,The Ziggy | Footloose,"{'OCS Certified Organic Cotton': '17%', 'GRS Certified Recycled Cotton': '43%', 'Refibra ™ X Tencel ™ Lyocell': '40%'}",['footloose'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-ziggy-footloose,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish607625e21db1c9607625e21dcb4.20805558607625e21dcb4.jpg?v=1620939861,Boyish Jeans,"['Forever Boyish. The Ziggy is a high waisted relaxed straight jean giving an edge to your ethical fashion collection. It comes in a medium dark super eco wash and looks great paired with both sneakers and heels. These upcycled jeans include GRS certified recycled cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste jean will be your new favorite second skin.\nFront Rise: 12 1/2""Inseam: 32""Leg Opening: 18""Button Fly']"
108,The Casey | Toxic Avenger,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['toxic avenger'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-casey-toxic-avenger,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish609b5b0ee130e5609b5b0ee14cb.74770490609b5b0ee14cb.jpg?v=1620794349,Boyish Jeans,"['Perfectly imperfect. The Casey is a twist on your favorite vintage jeans. This high waisted rigid straight jean has a relaxed fit and an asymmetrical fly and comes in a marbled black eco wash.\nThese upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""\xa0Inseam: 32""\xa0Leg Opening: 14 1/2""Button Fly']"
109,The Charley | Black Beauty,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['black beauty'],"('USD', '188')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-charley-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faf0dae25a7c85faf0dae25c10.626462195faf0dae25c10.jpg?v=1620806279,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley comes in a solid black eco wash with a raw hem and exposed fly buttons.\nThese upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 12 3/4""Inseam: 30""Leg Opening: 21""Button Fly']"
110,The Tommy | Fatal Attraction,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['fatal attraction'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-tommy-fatal-attraction,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5fad8dfe8086825fad8dfe809c8.223918185fad8dfe809c8.jpg?v=1620806270,Boyish Jeans,"['Classic straight leg. The Tommy in Fatal Attraction is a high waisted rigid straight jean in a vintage black wash with raw hem and knee destruction. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 10 3/4""Inseam: 27""Leg Opening: 14 1/2""Button Fly']"
111,The Landon | Steel Magnolia,"{'OCS Certified Organic Cotton': '38%', 'GRS Certified Recycled Cotton': '31%', 'Refibra ™ X Tencel ™ Lyocell': '31%'}",['steel magnolia'],"('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-landon-steel-magnolia,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/BoyishH20_LandonSteelMagnolia_Front_2x_tiny.jpg?v=1620806317,Boyish Jeans,"['Take on a classic Denim Jacket with a feminine touch. The Landon is a cropped jacket with pointed collar and puff sleeves. We\'re all about details and added novelty buttons, chest pockets and pleats on the cuff. Made with GRS certified recycled cotton.\nFront High Point Shoulder: 18\xa01/2""\xa0Sweep: 34""']"
112,The Lauper | Off White,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['off white'],"('USD', '98')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lauper-off-white,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faee13facd4655faee13face9f.548401305faee13face9f.jpg?v=1620806333,Boyish Jeans,"['The Lauper Off White mini dress has a crew neck, fitted silhouette, long puffed sleeves, and cute elegant cuffs. It includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage. \nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste dress will be your new favorite second skin. \nFront HPS to Hem: 34""Sweep: 37""']"
113,The Troy | Willow,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['willow'],"('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-troy-willow,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/THE-TROY_WILLOW_F_2x_tiny.jpg?v=1620806335,Boyish Jeans,"['Utility vibes with an edge. The Troy has a pointed collar, novelty buttons, and cool functional cargo pockets on the sides. Versatile style that will be your new favorite piece from your closet. This coverall in a forest green wash is made with GRS certified recycled cotton, reducing its carbon footprint and water usage.\nHips to Crotch: 30""\xa0Inseam: 27""']"
114,The Lauper | Black,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['black'],"('USD', '98')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lauper-black,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLauper-Black-Side.jpg?v=1620765386,Boyish Jeans,"['Your new favorite dress. The Lauper mini dress has a crew neck, fitted silhouette, long puffed sleeves, and cute elegant cuffs. It includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste dress will be your new favorite second skin.\nFront HPS to Hem: 34""Sweep: 37""']"
115,The Charley | Space Odyssey,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['space odyssey'],"('USD', '188')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-charley-space-odyssey,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheCharley-SpaceOdyssey-Front.jpg?v=1602819592,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley comes in a black eco wash with a raw hem.\nThese upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 12 3/4""Inseam: 30""Leg Opening: 21""Button Fly']"
116,The Emmett | Moonfleet,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['moonfleet'],"('USD', '158')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-emmett-moonfleet,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheEmmett-Moonfleet-Front.jpg?v=1602215234,Boyish Jeans,"['Blending retro vibes with a modern update.\nThe Emmet is a mini dress with pointed collar, long puff sleeves and utility details. Fitted at the natural waistline this sustainable dress in black wash is made with environmentally conscious fabrics including OCS Certified Organic Cotton, and Tencel™ Lyocell.\nTencel™ Lyocell is a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront HPS to Hem: 34""Sweep: 41""']"
117,The Maxwell | Willow,"{'OCS Certified Organic Cotton': '75%', 'Tencel ™ Lyocell': '25%'}",['willow'],"('USD', '298')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-maxwell-willow,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMaxwell-Willow-Front.jpg?v=1602215346,Boyish Jeans,"['Classic Boyish Trench. The Maxwell has signature tailored details including notched lapels, raglan sleeves and hits at mid-calf length. This piece has a double-breasted button front closure and comes with a detachable belt to cinch your waist.\xa0 \nThis upcycled garment includes OCS certified organic cotton , and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront High Point Shoulder to Hem:\xa047"" Sweep: 50""']"
118,The Mikey | Moonfleet,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['moonfleet'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-mikey-moonfleet,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish609adcfa5ec985609adcfa5ee7c.72022946609adcfa5ee7c.jpg?v=1620762020,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It comes in a black eco wash with minimal destruction and an exposed button fly.\nThese upcycled jeans include OCS Certified Organic Cotton, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4"" Inseam: 28"" Leg Opening: 19""Button Fly']"
119,The Emmett | Mirror,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['mirror'],"('USD', '158')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-emmett-mirror,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheEmmet-Mirror-Front-Close.jpg?v=1601021854,Boyish Jeans,"['Blending retro vibes with a modern sustainable update. The Emmett is a mini dress with pointed collar, long puff sleeves and utility details. Fitted at the natural waistline, this sustainable dress in a medium dark wash is made with environmentally conscious fabrics including organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage and elastane.\nFront HPS to Hem: 34""Sweep: 41""']"
120,The Landon | Space Odyssey,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['space odyssey'],"('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-landon-space-odyssey,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLandon-SpaceOdyssey-Front.jpg?v=1614627148,Boyish Jeans,"['Take on a classic Denim Jacket with a feminine touch. The Landon is a cropped jacket with pointed collar and puff sleeves. We\'re all about details and added novelty buttons, chest pockets and pleats on the cuff. Made with GRS certified recycled cotton.\nFront High Point Shoulder: 18\xa01/2""\xa0Sweep: 34""']"
121,The Mikey | Short Circuit,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['short circuit'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-mikey-short-circuit,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMikey-ShortCircuit-Front.jpg?v=1599791926,Boyish Jeans,"['Cool with an edge. The Mikey is a high rise comfort stretch wide leg jean. It is in a medium dark eco wash with destruction and a raw hem that hits at ankle length.\nThese upcycled jeans include OCS-certified\xa0organic cotton, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 28""Leg Opening: 19""Button Fly']"
122,The Billy | Toxic Avenger,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['toxic avenger'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-billy-toxic-avenger,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheBilly-ToxicAvenger-Front.jpg?v=1599788406,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a vintage marbled black eco wash. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Button Fly']"
123,The Troy | The Crowd,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['the crowd'],"('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-troy-the-crowd,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheTroy-TheCrowd-Front.jpg?v=1599786903,Boyish Jeans,['Utility Coverall']
124,The Tommy | Great Dictator,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['great dictator'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-tommy-great-dictator,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheTommy-GreatDictator-Front.jpg?v=1585286171,Boyish Jeans,"['Straight up versatile. The Tommy is a high waisted rigid straight jean in a medium light eco wash with destruction. These upcycled jeans include Tencel™ Lyocell reducing its carbon footprint and reducing water usage.\nFront Rise: 10 3/4""Inseam: 27""Leg Opening: 14 1/2""Button Fly']"
125,The Casey | Gilda,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['gilda'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-casey-gilda,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheCasey-Gilda-Front.jpg?v=1583910112,Boyish Jeans,"['Perfectly imperfect. The Casey is a twist on your favorite vintage jeans. This high waisted rigid straight jean has a relaxed fit and an asymmetrical fly. It is in the perfect medium light indigo wash. This jean includes recycled cotton reducing its carbon footprint and reducing water usage.\nFront Rise: 11 1/4""Inseam: 32""Leg Opening: 14 1/2""Button Fly']"
126,The Billy | Great Dictator,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['great dictator'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-billy-great-dictator,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish606266a07e46e8606266a07e6f6.24075495606266a07e6f6.jpg?v=1617061823,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a medium light eco wash with knee and pocket destruction. This upcycled jean is made with recycled cotton reducing its carbon footprint and reducing water.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Button Fly']"
127,The Mikey | Mirror,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['mirror'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-mikey-mirror,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish60b68a4132146260b68a413246d.8809395260b68a413246d.jpg?v=1622575842,Boyish Jeans,"['Cool with an edge. The Mikey is our high-rise stretch wide-leg jean. This sustainable jean comes in a medium eco-wash with a hem that hits at your ankle.These sustainable jeans include recycled cotton reducing carbon footprint and water usage.\nFront-rise: 11 1/4"" Inseam: 28"" Leg-opening: 19""Button Fly']"
128,The Toby | Gilda,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['gilda'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-toby-gilda,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Toby-Gilda-Front.jpg?v=1593649376,Boyish Jeans,"['Give me space. The Toby resembles your favorite vintage high waisted jeans with a relaxed tapered fit and boyish flare. They come in a medium light blue eco wash and include recycled cotton reducing its carbon footprint and water usage.\nMedium Light\xa0Wash\nFront Rise: 12 1/2""\xa0Inseam: 29""Leg Opening: 14""Button Fly']"
129,The Jeffery | The Crowd,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['the crowd'],"('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-jeffery-the-crowd,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Jeffery-TheCrowd-Front.jpg?v=1593649005,Boyish Jeans,['Safari Jacket']
130,The Harvey | The Crowd,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['the crowd'],"('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-harvey-the-crowd,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheHarvey-TheCrowd-Front-Close.jpg?v=1581365077,Boyish Jeans,"['Born to be wild. The Harvey is inspired by your favorite vintage denim jacket. It is rigid and cropped with a raw hem and comes in a vintage khaki wash. This jacket includes recycled cotton reducing its carbon footprint and reducing water.\nVintage Khaki Wash\nFront High Point Shoulder: 20 1/2""\xa0Sweep: 41""\n** Sale items are non-refundable // Exchange or store credit only **']"
131,The Zachary | Touch of Evil,"{'Cotton': '70%', 'Recycled Cotton': '28%', 'Elastane': '2%'}",['touch of evil'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-zachary-touch-of-evil,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Zachary-TouchOfEvil-F.jpg?v=1572392318,Boyish Jeans,"['A little give and take. The Zachary is a high rise comfort stretch ripped skinny jean in a vintage black wash. These upcycled jeans include recycled cotton reducing its carbon footprint and reducing water usage.\nVintage Black Wash With Destruction\nFront Rise: 11 1/2"" Inseam: 29"" Leg Opening: 11 1/2""Zipper Fly']"
132,The Kai | Last Command,"{'Cotton': '70%', 'Recycled Cotton': '28%', 'Elastane': '2%'}",['last command'],"('USD', '158')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-kai-last-command,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Kai-LastCommand-Front.jpg?v=1615421451,Boyish Jeans,"['Ditch the bag and strut the Kai. Sustainable clothing meets vintage army uniforms. The Kai is a high waisted cargo pant with functional pockets to hold all of your personal belongings. It comes in a military green color and has ties at the waist and ankles so you can wear it as fitted or a baggy as you want. This pant includes recycled cotton reducing its carbon footprint and water usage.\nFront Rise: 11 1/2""Inseam: 26""Leg Opening: 14 1/2""']"
133,The Lennon | Sky Blue,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['sky blue'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lennon-sky-blue,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish5faee06145d8305faee06145f7a.179592855faee06145f7a.jpg?v=1620806336,Boyish Jeans,"['Versatile vintage-inspired. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. This timeless staple includes OCS certified organic cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste tee will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']"
134,The Billy | Rio Bravo,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['rio bravo'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-billy-rio-bravo,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/THE-BILLY_RIO-BRAVO_F_2x_tiny.jpg?v=1620806334,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a perfect medium light eco wash with raw hem. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 27""Leg Opening: 11 1/2""Button Fly']"
135,The Billy | Krush Groove,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['krush groove'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-billy-krush-groove,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish606235bc6c90c4606235bc6cacb.94270769606235bc6cacb.jpg?v=1617049692,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a perfect dark eco wash. These upcycled jeans include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/4""Inseam: 29""Leg Opening: 11 1/2""Button Fly']"
136,The Mason | Secret Garden,"{'OCS Certified Organic Cotton': '50%', 'Refibra™ x Tencel™ Lyocell': '47%', 'Natural Rubber Fiber': '3%'}",['secret garden'],"('USD', '138')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-mason-secret-garden,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheMason-SecretGarden-Front.jpg?v=1603469610,Boyish Jeans,"['Your new favorite ultra sustainable mini dress, perfect for dressing up or down. The Mason dress comes in a medium eco wash with buttons down the front and a raw hem. This upcycled dress includes OCS Certified Organic Cotton, and Refibra™ Technology, reducing its carbon footprint and water usage.\nThis special fabric also includes a biodegradable natural rubber fiber, making this dress completely plant-based and great for Mama Earth. REFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste dress will be your new favorite second skin.\nFront HPS to Hem: 33""\xa0Sweep: 42""']"
