,Name,Material,Color,Price,URL,Image,Brand_name,Description,Category
0,Nimu | Agrippa Kimono Bathrobe Shell,{'cotton': '100%'},,"('EUR', '200.00')",https://allsisters.com/products/nimu-agrippa-kimono-bathrobe-shell,['https://cdn.shopify.com/s/files/1/0827/0589/products/800310001232.jpg?v=1615482351'],NIMU,"['Agrippa bathrobe comes in a modern and chic Kimono structure. It is made in waffle weave, pure organic cotton. The unusual combination of a three-dimensional weave with a hypoallergenic and natural fiber like cotton, increases the absorbency of the fabric, while decreasing the drying time. The result is a very light, but very resistant bathrobe.', 'This bathrobe is made of a particular texture that allows for a light and pleasant scrub giving a wellbeing feeling on the skin.', 'MADE IN ITALY']",['home']
1,Nimu | Agrippa Kimono Bathrobe Stone,{'cotton': '100%'},,"('EUR', '200.00')",https://allsisters.com/products/nimu-agrippa-kimono-bathrobe-stone,['https://cdn.shopify.com/s/files/1/0827/0589/products/800310009451.jpg?v=1615482495'],NIMU,"['Agrippa bathrobe comes in a modern and chic Kimono structure. It is made in waffle weave, pure organic cotton. The unusual combination of a three-dimensional weave with a hypoallergenic and natural fiber like cotton, increases the absorbency of the fabric, while decreasing the drying time. The result is a very light, but very resistant bathrobe.', 'This bathrobe is made of a particular texture that allows for a light and pleasant scrub giving a wellbeing feeling on the skin.', 'MADE IN ITALY']",['home']
2,Nimu | Agrippa Kimono Bathrobe White,{'cotton': '100%'},['white'],"('EUR', '200.00')",https://allsisters.com/products/nimu-agrippa-kimono-bathrobe-white,['https://cdn.shopify.com/s/files/1/0827/0589/products/800310001003.jpg?v=1615482570'],NIMU,"['Agrippa bathrobe comes in a modern and chic Kimono structure. It is made in waffle weave, pure organic cotton. The unusual combination of a three-dimensional weave with a hypoallergenic and natural fiber like cotton, increases the absorbency of the fabric, while decreasing the drying time. The result is a very light, but very resistant bathrobe.', 'This bathrobe is made of a particular texture that allows for a light and pleasant scrub giving a wellbeing feeling on the skin.', 'MADE IN ITALY']",['home']
3,Nimu | Aegeria Bathrobe Shell,{'cotton': '100%'},,"('EUR', '200.00')",https://allsisters.com/products/nimu-aegeria-bathrobe-shell,['https://cdn.shopify.com/s/files/1/0827/0589/products/800210001231.jpg?v=1615482162'],NIMU,"['Aegeria bathrobe comes with a versatile and practical hood. It is made in waffle weave, pure organic cotton. The unusual combination of a three-dimensional weave with a hypoallergenic and natural fiber like cotton, increases the absorbency of the fabric, while decreasing the drying time. The result is a very light, but very resistant bathrobe.', 'This bathrobe is made of a particular texture that allows for a light and pleasant scrub giving a wellbeing feeling on the skin.', 'MADE IN ITALY']",['home']
4,Nimu | Aegeria Bathrobe Stone,{'cotton': '100%'},,"('EUR', '200.00')",https://allsisters.com/products/nimu-aegeria-bathrobe-stone,['https://cdn.shopify.com/s/files/1/0827/0589/products/800210009451.jpg?v=1615482116'],NIMU,"['Aegeria bathrobe comes with a versatile and practical hood. It is made in waffle weave, pure organic cotton. The unusual combination of a three-dimensional weave with a hypoallergenic and natural fiber like cotton, increases the absorbency of the fabric, while decreasing the drying time. The result is a very light, but very resistant bathrobe.', 'This bathrobe is made of a particular texture that allows for a light and pleasant scrub giving a wellbeing feeling on the skin.', 'MADE IN ITALY']",['home']
5,Nimu | Aegeria Bathrobe White,{'cotton': '100%'},['white'],"('EUR', '200.00')",https://allsisters.com/products/nimu-aegeria-bathrobe-white,['https://cdn.shopify.com/s/files/1/0827/0589/products/800210001001.jpg?v=1615481988'],NIMU,"['Aegeria bathrobe comes with a versatile and practical hood. It is made in waffle weave, pure organic cotton. The unusual combination of a three-dimensional weave with a hypoallergenic and natural fiber like cotton, increases the absorbency of the fabric, while decreasing the drying time. The result is a very light, but very resistant bathrobe.', 'This bathrobe is made of a particular texture that allows for a light and pleasant scrub giving a wellbeing feeling on the skin.', 'MADE IN ITALY']",['home']
6,OLYMPIC Top Bathing Suit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '45.00')",https://allsisters.com/products/copia-de-olympic-top-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ03015-2_e0cde58a-1187-4ff5-8ff4-3f27ace91902.jpg?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ03055-2_68f647b0-9373-4b90-ae38-6483b0f86115.jpg?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_TOP_CLOUD__copia.png?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/Cloud.png?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICTOP_ETNICO.png?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICTOPEtnico_back.png?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICTOP_Nairobi.png?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICTOPNairobi_back.png?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICTOP_Tripoli.png?v=1612273786', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICTOPTARIPOLI_back.png?v=1612273786']",allSisters,"['Sporty halter top with contrasting geometric pattern on mock-neck featuring textured print inspired by the art work of Sol Lewitt. The extra coverage in front is contrasted by the cut-out triangle in the back. An athletic option for a good splash! Available in all black, or black or white with a contrasting neck pattern.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with Econyl® - 100% regenerated polyamide fiber from post-consumer materials.']",['top']
7,WAVY Top Bathing Suit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '45.00')",https://allsisters.com/products/copia-de-wavy-top-bathing-suit-black-1,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02024-2.jpg?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01792-2_f34c1fe4-1197-46dc-9d48-e688af55a6cb.jpg?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01817-2_26bbaca9-50c7-49cc-8179-38ce3b655032.jpg?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SiluetejadesWEBEtnico.png?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Etnico-01.png?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Cloud-01.png?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Nairobi-01.png?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Nairobi-02.png?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Tripoli-01.png?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Nairobi-02_00baae22-dbeb-43d3-b11b-dcfa3474b36a.png?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVYSET1_11c4026a-4006-4c1f-9c09-bbe5fca7f0f2.jpg?v=1612259012', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Tripoli-01_790417ab-394e-41f7-9da1-8bc32e2defe8.png?v=1612258996', 'https://cdn.shopify.com/s/files/1/0827/0589/products/WAVY_Top_Tripoli-02_png_eb517be7-70ac-44cc-bc23-908cae454944.png?v=1612258996']",allSisters,"['This sculpted top is designed to have all eyes on you. The flattering support in an open v-neck gives you a simple and feminine neckline. And if it’s eco-friendly, even better!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
8,JEAN ARP Top Bathing Suit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '45.00')",https://allsisters.com/products/jean-arp-top-bathing-suit,"['https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Etnico-01.png?v=1612272920', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Etnico-02.png?v=1612272920', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01622-2_874835b9-7f60-4060-95be-11777366b648.jpg?v=1612272920', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01690-2_de2c4b8a-613b-4967-bcc0-64fa5cebdd48.jpg?v=1612272920', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Cloud-01.png?v=1612272920', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Cloud-02.png?v=1612272920', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Nairobi-01.png?v=1612201021', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Nairobi-02.png?v=1612201021', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Tripoli-01.png?v=1612201021', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Top_Tripoli-02.png?v=1612201021', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARPSET_7385967e-1abc-42f2-8db1-6900baf0aaa0.jpg?v=1612201021']",allSisters,"['Simple and timeless! A must have in your swimwear wardrobe. This sexy strap bikini top is an essential piece that gives a sophisticated and minimal look paired with the utmost comfort.  Dynamic cutout that makes this basic top a masterpiece.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
9,SCORPII Top Bathing Suit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '48.00')",https://allsisters.com/products/scorpii-top-bathing-suit-black-1,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02098-2_17cf2403-5ec9-4c5f-b1c9-35e1ac9bcd40.jpg?v=1612261645', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Cloud-01.png?v=1612261645', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Cloud-02.png?v=1612261645', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Tripoli-02.png?v=1612261645', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Tripoli-01.png?v=1612261693', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Etnico-01.png?v=1612261699', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Etnico-02.png?v=1612261699', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Nairobi-01.png?v=1612261702', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCORPII_top_front_Nairobi-02.png?v=1612261702']",allSisters,"['Striking the balance between bold and timeless, the SCORPII set is a sure knockout! Stunning asymmetric top that can be worn whenever you want. It’s ideal for water sports but also for your night looks: pair it with short pants or a skirt and you have the perfect combo for a summery night!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
10,ERATO TOP BATHING SUIT in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '45.00')",https://allsisters.com/products/copia-de-erato-bottom-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02162-2.jpg?v=1612199365', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATO_top_Etnico_01.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATO_top_Nairobi_01.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATOtopNairobi02.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATOtopEtnico02.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATO_top_Cloud-01.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATOtopCloud-02.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATOtopTripoli-01.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATOtopTripoli-02.png?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/2019.12.09ALLSISTERS5820_1f0656fc-77fa-452c-bf0a-262194f3faf8.jpg?v=1612199384', 'https://cdn.shopify.com/s/files/1/0827/0589/products/2019.12.09ALLSISTERS5848_5ea5a7e9-f209-4a45-bf8e-23f60db1517b.jpg?v=1612199384']",allSisters,"['No modern goddess can resist the timeless allure of the classic triangle bikini bra top.  Consciously created using luxury sustainable fabrics that carry the OEKO-TEX® certificate, this low cut, barely-there staple offers serious sex appeal with medium support. Pair with any of the separates in our luxury swim collection.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
11,SCALENE SURFSUIT in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '132.00')",https://allsisters.com/products/copia-de-scalene-surfsuit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01604-2.jpg?v=1612259349', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01437-2.jpg?v=1612259349', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCALENE_Etnico-01.png?v=1612259349', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCALENE_Nairobi-01.png?v=1612259349', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCALENE_Tripoli-01.png?v=1612259349', 'https://cdn.shopify.com/s/files/1/0827/0589/products/SCALENE_Cloud-01.png?v=1612259349']",allSisters,"['Sophisticated and modern design, with high neckline and full coverage of the arms that ensure maximum comfort within the sea.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
12,PERSEI Bottom Bathing Suit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '40.00')",https://allsisters.com/products/copia-de-persei-bottom-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01792-2.jpg?v=1612257670', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01817-2.jpg?v=1612257670', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ03015-2.jpg?v=1612257670', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ03055-2.jpg?v=1612257670', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Cloud-01.png?v=1612257672', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Cloud-02.png?v=1612257672', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Etnico-01.png?v=1612257686', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Etnico-02.png?v=1612257686', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Nairobi-01.png?v=1612257692', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Nairobi-02.png?v=1612257692', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Nairobi-02_753ad805-48c9-4338-9185-d383649925f8.png?v=1612257702', 'https://cdn.shopify.com/s/files/1/0827/0589/products/PERSEI_bottom_Tripoli-01.png?v=1612257702']",allSisters,"['Go sexy with this cute little bottom, ideal for the sporty allSisters girl that likes to take risks.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
13,ORIONIS Top Bathing Suit in Colors,"{'recycled polyamide': '78%', 'elastan': '22%'}",['multi-colored'],"('EUR', '52.00')",https://allsisters.com/products/copia-de-orionis-top-bathing-suit,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01177-2.jpg?v=1612263745', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01165-2.jpg?v=1612263745', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_top_front_Color-01.png?v=1612263745', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ORIONIS_top_front_Color-02.png?v=1612263745']",allSisters,"['The absolute must have set for active girls that are not afraid to make a statement. A stylish black and white bottom with ivory sleeve that allows you to play with your look without showing too much.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['top']
14,JEAN ARP Bottom Bathing Suit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '45.00')",https://allsisters.com/products/copia-de-jean-arp-bottom-bathing-suit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01690-2.jpg?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ01622-2.jpg?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Nairobi_01.png?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Nairobi-02.png?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Cloud_01.png?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Cloud-02.png?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Etnico_01.png?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Etnico-02.png?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Tripoli_01.png?v=1612278623', 'https://cdn.shopify.com/s/files/1/0827/0589/products/JEANARP_Bottom_Tripoli-02.png?v=1612278623']",allSisters,"['Irresistibly sensual! This bikini bottom was designed with the inspiration of abstract art which provides it with its originality; enough to catch any eye. The outstanding cutout on the side provides a unique aerodynamic look that enhances your figure. The low-rise design creates a sensual and elegant finish.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
15,ERATO BOTTOM BATHING SUIT in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '45.00')",https://allsisters.com/products/copia-de-erato-bottom-bathing-suit-white,"['https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomNairobi-01.png?v=1612272764', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomTripoli-01.png?v=1612278410', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02162-2_ba9d0bc8-74c0-47c9-b852-f36895d43c6f.jpg?v=1612278410', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomTripoli-02.png?v=1612272764', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomEtnico-01.png?v=1612272764', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomEtnico-02.png?v=1612272764', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomNairobi-02.png?v=1612272764', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomCloud-01.png?v=1612272764', 'https://cdn.shopify.com/s/files/1/0827/0589/products/ERATObottomCloud-02.png?v=1612272764', 'https://cdn.shopify.com/s/files/1/0827/0589/products/2019.12.09ALLSISTERS5763_f8b8c8c5-e468-4ca8-878c-cacb86badf1c.jpg?v=1612272764']",allSisters,"['A stylish bottom that provides an exceptional balance of comfort and performance. The high-waisted design offers ample coverage at the back. Looking chic on the beach was never so easy!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
16,CASSIOPEA Swimsuit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '122.00')",https://allsisters.com/products/copia-de-cassiopea-swimsuit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02736-2.jpg?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02644-2.jpg?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02583-2.jpg?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_SWIMSUIT_allSisters_2015_9c7fb4a5-6d79-4b51-a10f-bfb7824f9055.jpg?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Etnico-01.png?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Etnico-02.png?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Nairobi-01.png?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Nairobi-02.png?v=1612199167', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Cloud-01.jpg?v=1612259186', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Cloud-02png.png?v=1612259186', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Tripoli-01.png?v=1612259186', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CASSIOPEA_Tripoli-02.png?v=1612259186']",allSisters,"['Get into a summer mood with our fabulous CASSIOPEA swimsuit, which will take you straight to the catwalk. An elegant one shoulder monokini that looks awesome, making the perfect complement to your tan. The choice is yours!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
17,CARINAE Bottom Bathing Suit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'cloud', 'tripoli', 'nairobi']","('EUR', '45.00')",https://allsisters.com/products/carinae-bottom-bathing-suit-in-color,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ0128122.jpg?v=1612275810', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02948-2_00ecbdc2-710f-4e3d-a359-aee6ee8c0be2.jpg?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02972-2_194918d1-1ecf-462a-b74a-2d214ccff3bf.jpg?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Etnico-01.png?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Etnico-02.png?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Tripoli-01.png?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Tripoli-02.png?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Nairobi-01.png?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Nairobi-02.png?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Cloud-01_05c26fbb-4ccd-43e8-a0ad-db00fef3e31c.png?v=1612275831', 'https://cdn.shopify.com/s/files/1/0827/0589/products/CARINAE_BOTTOM_Cloud-02_c2e1c9a6-6da9-4f57-a16e-eef53a4c8a19.png?v=1612275831']",allSisters,"['The quintessential bikini set, with a sensual and athletic feel that makes it simply irresistible! Simple and classic, it rounds out the perfect silhouette for the summer.', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['bottom']
18,OLYMPIC Swimsuit in Color,"{'recycled polyamide': '78%', 'elastan': '22%'}","['etnico', 'nairobi', 'tripoli', 'cloud']","('EUR', '122.00')",https://allsisters.com/products/copia-de-olympic-swimsuit-black,"['https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02466-2.jpg?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/FRZ02552-2.jpg?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_2209Etnico-01.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_2209Etnico-02.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_Nairobi-01.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_Nairobi-02.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_4230Cloud-01.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_4230Cloud-02.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_4230Tripoli-01.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPIC_4230Tripoli-02.png?v=1612256571', 'https://cdn.shopify.com/s/files/1/0827/0589/products/OLYMPICSWIMSUIT_ba070c88-03a2-4486-a25c-b9f90f9f091b.jpg?v=1612256571']",allSisters,"['Perfect for the adventurous, this high mock-neck swimsuit will keep you elegant while getting into some action. The halter-top is contrasted by a low cut back. Lace-up your sneakers and jump into the fun!', 'All designs are made by hand in Portugal and in Recycled Polyester, with GRS (Global Recycle Standard) and OEKO-Tex Standard 100 certificate.', 'Sustainable techno-fabric made with ECONYL® - 100% regenerated polyamide fiber from pre- and post-consumer waste.']",['swimsuit']
